index,Image,Nom,reference,Catégorie,Montant HT,Montant TTC,Quantité,État,Position,code_moteur,link
24673,https://diesel-injecteurs.com/9583/injecteurs-mercedes-classe-a-a-200-cdi-136-cv-bosch-445110167.jpg,Injecteurs MERCEDES Classe A A 200 CDI  136 CV BOSCH (445110167),445110167,Accueil,135,135,10,0,,"OM 639.939,OM 640.940,OM 640.941,OM 640.942",https://www.autonorma.fr/p/36006-injecteur-common-rail-bosch-cri-0445110167-neuf
24672,https://diesel-injecteurs.com/9581/injecteurs-mercedes-classe-a-a-200-cdi-140-cv-bosch-445110167.jpg,Injecteurs MERCEDES Classe A A 200 CDI  140 CV BOSCH (445110167),445110167,Accueil,135,135,10,0,,"OM 639.939,OM 640.940,OM 640.941,OM 640.942",https://www.autonorma.fr/p/36006-injecteur-common-rail-bosch-cri-0445110167-neuf
24671,https://diesel-injecteurs.com/9579/injecteurs-mercedes-classe-a-a-180-cdi-109-cv-bosch-445110167.jpg,Injecteurs MERCEDES Classe A A 180 CDI  109 CV BOSCH (445110167),445110167,Accueil,135,135,10,0,,"OM 639.939,OM 640.940,OM 640.941,OM 640.942",https://www.autonorma.fr/p/36006-injecteur-common-rail-bosch-cri-0445110167-neuf
24670,https://diesel-injecteurs.com/9577/injecteurs-mercedes-classe-a-a-160-cdi-82-cv-bosch-445110167.jpg,Injecteurs MERCEDES Classe A A 160 CDI  82 CV BOSCH (445110167),445110167,Accueil,135,135,10,0,,"OM 639.939,OM 640.940,OM 640.941,OM 640.942",https://www.autonorma.fr/p/36006-injecteur-common-rail-bosch-cri-0445110167-neuf
24669,https://diesel-injecteurs.com/19290/injecteurs-iveco-daily-iii-35-s-1335-c-13-125-cv-bosch-445120002.jpg,"Injecteurs IVECO DAILY III 35 S 13,35 C 13 125 CV BOSCH (445120002)",445120002,Accueil,150,150,10,0,,"8140.43.B.3586,8140.43.B.3588,8140.43.C.2586,8140.43.S.2585,8140.43.S.3585,8140.43B,8140.43C,8140.43K,8140.43N,8140.43N.3585,8140.43R,8140.43S,8140.43S (F28DTCR),F28TDCR,S9W 206",https://www.autonorma.fr/p/36032-injecteur-common-rail-bosch-cri-0445120002-neuf
24668,https://diesel-injecteurs.com/19288/injecteurs-iveco-daily-iii-35-c-9-35-s-9-90-cv-bosch-445120002.jpg,"Injecteurs IVECO DAILY III 35 C 9, 35 S 9 90 CV BOSCH (445120002)",445120002,Injecteurs 4ECO DAILY 3,150,150,10,0,,"8140.43.B.3586,8140.43.B.3588,8140.43.C.2586,8140.43.S.2585,8140.43.S.3585,8140.43B,8140.43C,8140.43K,8140.43N,8140.43N.3585,8140.43R,8140.43S,8140.43S (F28DTCR),F28TDCR,S9W 206",https://www.autonorma.fr/p/36032-injecteur-common-rail-bosch-cri-0445120002-neuf
24667,https://diesel-injecteurs.com/19286/injecteurs-iveco-daily-iii-35-c-15-146-cv-bosch-445120002.jpg,Injecteurs IVECO DAILY III 35 C 15 146 CV BOSCH (445120002),445120002,Injecteurs 4ECO DAILY 3,150,150,10,0,,"8140.43.B.3586,8140.43.B.3588,8140.43.C.2586,8140.43.S.2585,8140.43.S.3585,8140.43B,8140.43C,8140.43K,8140.43N,8140.43N.3585,8140.43R,8140.43S,8140.43S (F28DTCR),F28TDCR,S9W 206",https://www.autonorma.fr/p/36032-injecteur-common-rail-bosch-cri-0445120002-neuf
24666,https://diesel-injecteurs.com/19284/injecteurs-iveco-daily-iii-29-l-9-90-cv-bosch-445120002.jpg,Injecteurs IVECO DAILY III 29 L 9 90 CV BOSCH (445120002),445120002,Injecteurs 4ECO DAILY 3,150,150,10,0,,"8140.43.B.3586,8140.43.B.3588,8140.43.C.2586,8140.43.S.2585,8140.43.S.3585,8140.43B,8140.43C,8140.43K,8140.43N,8140.43N.3585,8140.43R,8140.43S,8140.43S (F28DTCR),F28TDCR,S9W 206",https://www.autonorma.fr/p/36032-injecteur-common-rail-bosch-cri-0445120002-neuf
24665,https://diesel-injecteurs.com/19282/injecteurs-iveco-daily-iii-29-l-11-105-cv-bosch-445120002.jpg,Injecteurs IVECO DAILY III 29 L 11 105 CV BOSCH (445120002),445120002,Accueil,150,150,10,0,,"8140.43.B.3586,8140.43.B.3588,8140.43.C.2586,8140.43.S.2585,8140.43.S.3585,8140.43B,8140.43C,8140.43K,8140.43N,8140.43N.3585,8140.43R,8140.43S,8140.43S (F28DTCR),F28TDCR,S9W 206",https://www.autonorma.fr/p/36032-injecteur-common-rail-bosch-cri-0445120002-neuf
24664,https://diesel-injecteurs.com/19280/injecteurs-iveco-daily-iii-40-c-15-50-c-15-146-cv-bosch-445120002.jpg,"Injecteurs IVECO DAILY III 40 C 15, 50 C 15 146 CV BOSCH (445120002)",445120002,Injecteurs 4ECO DAILY 3,150,150,10,0,,"8140.43.B.3586,8140.43.B.3588,8140.43.C.2586,8140.43.S.2585,8140.43.S.3585,8140.43B,8140.43C,8140.43K,8140.43N,8140.43N.3585,8140.43R,8140.43S,8140.43S (F28DTCR),F28TDCR,S9W 206",https://www.autonorma.fr/p/36032-injecteur-common-rail-bosch-cri-0445120002-neuf
24663,https://diesel-injecteurs.com/19278/injecteurs-iveco-daily-iii-35-s-13-40-c-13-50-c-13-125-cv-bosch-445120002.jpg,"Injecteurs IVECO DAILY III 35 S 13, 40 C 13, 50 C 13 125 CV BOSCH (445120002)",445120002,Injecteurs 4ECO DAILY 3,150,150,10,0,,"8140.43.B.3586,8140.43.B.3588,8140.43.C.2586,8140.43.S.2585,8140.43.S.3585,8140.43B,8140.43C,8140.43K,8140.43N,8140.43N.3585,8140.43R,8140.43S,8140.43S (F28DTCR),F28TDCR,S9W 206",https://www.autonorma.fr/p/36032-injecteur-common-rail-bosch-cri-0445120002-neuf
24662,https://diesel-injecteurs.com/19276/injecteurs-iveco-daily-iii-65-c-15-146-cv-bosch-445120002.jpg,Injecteurs IVECO DAILY III 65 C 15 146 CV BOSCH (445120002),445120002,Injecteurs 4ECO DAILY 3,150,150,10,0,,"8140.43.B.3586,8140.43.B.3588,8140.43.C.2586,8140.43.S.2585,8140.43.S.3585,8140.43B,8140.43C,8140.43K,8140.43N,8140.43N.3585,8140.43R,8140.43S,8140.43S (F28DTCR),F28TDCR,S9W 206",https://www.autonorma.fr/p/36032-injecteur-common-rail-bosch-cri-0445120002-neuf
24661,https://diesel-injecteurs.com/19274/injecteurs-iveco-daily-iii-50-c-15-146-cv-bosch-445120002.jpg,Injecteurs IVECO DAILY III 50 C 15 146 CV BOSCH (445120002),445120002,Injecteurs 4ECO DAILY 3,150,150,10,0,,"8140.43.B.3586,8140.43.B.3588,8140.43.C.2586,8140.43.S.2585,8140.43.S.3585,8140.43B,8140.43C,8140.43K,8140.43N,8140.43N.3585,8140.43R,8140.43S,8140.43S (F28DTCR),F28TDCR,S9W 206",https://www.autonorma.fr/p/36032-injecteur-common-rail-bosch-cri-0445120002-neuf
24660,https://diesel-injecteurs.com/19272/injecteurs-iveco-daily-iii-50-c-13-125-cv-bosch-445120002.jpg,Injecteurs IVECO DAILY III 50 C 13 125 CV BOSCH (445120002),445120002,Injecteurs 4ECO DAILY 3,150,150,10,0,,"8140.43.B.3586,8140.43.B.3588,8140.43.C.2586,8140.43.S.2585,8140.43.S.3585,8140.43B,8140.43C,8140.43K,8140.43N,8140.43N.3585,8140.43R,8140.43S,8140.43S (F28DTCR),F28TDCR,S9W 206",https://www.autonorma.fr/p/36032-injecteur-common-rail-bosch-cri-0445120002-neuf
24659,https://diesel-injecteurs.com/19270/injecteurs-iveco-daily-iii-50-c-11-106-cv-bosch-445120002.jpg,Injecteurs IVECO DAILY III 50 C 11 106 CV BOSCH (445120002),445120002,Injecteurs 4ECO DAILY 3,150,150,6,0,,"8140.43.B.3586,8140.43.B.3588,8140.43.C.2586,8140.43.S.2585,8140.43.S.3585,8140.43B,8140.43C,8140.43K,8140.43N,8140.43N.3585,8140.43R,8140.43S,8140.43S (F28DTCR),F28TDCR,S9W 206",https://www.autonorma.fr/p/36032-injecteur-common-rail-bosch-cri-0445120002-neuf
24658,https://diesel-injecteurs.com/19268/injecteurs-iveco-daily-iii-40-c-15-146-cv-bosch-445120002.jpg,Injecteurs IVECO DAILY III 40 C 15 146 CV BOSCH (445120002),445120002,Injecteurs 4ECO DAILY 3,150,150,10,0,,"8140.43.B.3586,8140.43.B.3588,8140.43.C.2586,8140.43.S.2585,8140.43.S.3585,8140.43B,8140.43C,8140.43K,8140.43N,8140.43N.3585,8140.43R,8140.43S,8140.43S (F28DTCR),F28TDCR,S9W 206",https://www.autonorma.fr/p/36032-injecteur-common-rail-bosch-cri-0445120002-neuf
24657,https://diesel-injecteurs.com/19266/injecteurs-iveco-daily-iii-40-c-13-125-cv-bosch-445120002.jpg,Injecteurs IVECO DAILY III 40 C 13 125 CV BOSCH (445120002),445120002,Injecteurs 4ECO DAILY 3,150,150,10,0,,"8140.43.B.3586,8140.43.B.3588,8140.43.C.2586,8140.43.S.2585,8140.43.S.3585,8140.43B,8140.43C,8140.43K,8140.43N,8140.43N.3585,8140.43R,8140.43S,8140.43S (F28DTCR),F28TDCR,S9W 206",https://www.autonorma.fr/p/36032-injecteur-common-rail-bosch-cri-0445120002-neuf
24656,https://diesel-injecteurs.com/19264/injecteurs-iveco-daily-iii-35-s-9-v-90-cv-bosch-445120002.jpg,Injecteurs IVECO DAILY III 35 S 9 V 90 CV BOSCH (445120002),445120002,Injecteurs 4ECO DAILY 3,150,150,10,0,,"8140.43.B.3586,8140.43.B.3588,8140.43.C.2586,8140.43.S.2585,8140.43.S.3585,8140.43B,8140.43C,8140.43K,8140.43N,8140.43N.3585,8140.43R,8140.43S,8140.43S (F28DTCR),F28TDCR,S9W 206",https://www.autonorma.fr/p/36032-injecteur-common-rail-bosch-cri-0445120002-neuf
24655,https://diesel-injecteurs.com/19262/injecteurs-iveco-daily-iii-35-s-15-v-35-c-15-v-a6hcv3b2-a6hbv4b2-a6hc41b2-146-cv-bosch-445120002.jpg,"Injecteurs IVECO DAILY III 35 S 15 V, 35 C 15 V (A6HCV3B2, A6HBV4B2, A6HC41B2,... 146 CV BOSCH (445120002)",445120002,Injecteurs 4ECO DAILY 3,150,150,10,0,,"8140.43.B.3586,8140.43.B.3588,8140.43.C.2586,8140.43.S.2585,8140.43.S.3585,8140.43B,8140.43C,8140.43K,8140.43N,8140.43N.3585,8140.43R,8140.43S,8140.43S (F28DTCR),F28TDCR,S9W 206",https://www.autonorma.fr/p/36032-injecteur-common-rail-bosch-cri-0445120002-neuf
24654,https://diesel-injecteurs.com/19260/injecteurs-iveco-daily-iii-35-s-13-v35-c-13-v-125-cv-bosch-445120002.jpg,"Injecteurs IVECO DAILY III 35 S 13 V,35 C 13 V 125 CV BOSCH (445120002)",445120002,Injecteurs 4ECO DAILY 3,150,150,10,0,,"8140.43.B.3586,8140.43.B.3588,8140.43.C.2586,8140.43.S.2585,8140.43.S.3585,8140.43B,8140.43C,8140.43K,8140.43N,8140.43N.3585,8140.43R,8140.43S,8140.43S (F28DTCR),F28TDCR,S9W 206",https://www.autonorma.fr/p/36032-injecteur-common-rail-bosch-cri-0445120002-neuf
24653,https://diesel-injecteurs.com/19258/injecteurs-iveco-daily-iii-35-s-11-v35-c-11-v-106-cv-bosch-445120002.jpg,"Injecteurs IVECO DAILY III 35 S 11 V,35 C 11 V 106 CV BOSCH (445120002)",445120002,Injecteurs 4ECO DAILY 3,150,150,10,0,,"8140.43.B.3586,8140.43.B.3588,8140.43.C.2586,8140.43.S.2585,8140.43.S.3585,8140.43B,8140.43C,8140.43K,8140.43N,8140.43N.3585,8140.43R,8140.43S,8140.43S (F28DTCR),F28TDCR,S9W 206",https://www.autonorma.fr/p/36032-injecteur-common-rail-bosch-cri-0445120002-neuf
24652,https://diesel-injecteurs.com/19256/injecteurs-iveco-daily-iii-29-l-9-v-90-cv-bosch-445120002.jpg,Injecteurs IVECO DAILY III 29 L 9 V 90 CV BOSCH (445120002),445120002,Injecteurs 4ECO DAILY 3,150,150,10,0,,"8140.43.B.3586,8140.43.B.3588,8140.43.C.2586,8140.43.S.2585,8140.43.S.3585,8140.43B,8140.43C,8140.43K,8140.43N,8140.43N.3585,8140.43R,8140.43S,8140.43S (F28DTCR),F28TDCR,S9W 206",https://www.autonorma.fr/p/36032-injecteur-common-rail-bosch-cri-0445120002-neuf
24651,https://diesel-injecteurs.com/19254/injecteurs-iveco-daily-iii-29-l-13-125-cv-bosch-445120002.jpg,Injecteurs IVECO DAILY III 29 L 13 125 CV BOSCH (445120002),445120002,Injecteurs 4ECO DAILY 3,150,150,10,0,,"8140.43.B.3586,8140.43.B.3588,8140.43.C.2586,8140.43.S.2585,8140.43.S.3585,8140.43B,8140.43C,8140.43K,8140.43N,8140.43N.3585,8140.43R,8140.43S,8140.43S (F28DTCR),F28TDCR,S9W 206",https://www.autonorma.fr/p/36032-injecteur-common-rail-bosch-cri-0445120002-neuf
24650,https://diesel-injecteurs.com/9822/injecteurs-hyundai-santa-fe-22-crdi-139-cv-bosch-445110253.jpg,Injecteurs HYUNDAI SANTA FÉ 2.2 CRDi 139 CV BOSCH (445110253),445110253,Accueil,135,135,10,0,,D4EB,https://www.autonorma.fr/p/24207-injecteur-common-rail-bosch-cri-0445110253
24649,https://diesel-injecteurs.com/9821/injecteurs-hyundai-santa-fe-22-crdi-155-cv-bosch-445110253.jpg,Injecteurs HYUNDAI SANTA FÉ 2.2 CRDi 155 CV BOSCH (445110253),445110253,Accueil,135,135,10,0,,D4EB,https://www.autonorma.fr/p/24207-injecteur-common-rail-bosch-cri-0445110253
24648,https://diesel-injecteurs.com/9820/injecteurs-hyundai-santa-fe-22-crdi-gls-150-cv-bosch-445110253.jpg,Injecteurs HYUNDAI SANTA FÉ 2.2 CRDi GLS 150 CV BOSCH (445110253),445110253,Accueil,135,135,10,0,,D4EB,https://www.autonorma.fr/p/24207-injecteur-common-rail-bosch-cri-0445110253
24647,https://diesel-injecteurs.com/9819/injecteurs-hyundai-santa-fe-22-crdi-gls-4x4-150-cv-bosch-445110253.jpg,Injecteurs HYUNDAI SANTA FÉ 2.2 CRDi GLS 4x4 150 CV BOSCH (445110253),445110253,Accueil,135,135,10,0,,D4EB,https://www.autonorma.fr/p/24207-injecteur-common-rail-bosch-cri-0445110253
24646,https://diesel-injecteurs.com/9818/injecteurs-hyundai-santa-fe-22-crdi-4x4-139-cv-bosch-445110253.jpg,Injecteurs HYUNDAI SANTA FÉ 2.2 CRDi 4x4 139 CV BOSCH (445110253),445110253,Accueil,135,135,10,0,,D4EB,https://www.autonorma.fr/p/24207-injecteur-common-rail-bosch-cri-0445110253
24645,https://diesel-injecteurs.com/8304/injecteurs-hyundai-santa-fe-22-crdi-4x4-155-cv-bosch-445110253.jpg,Injecteurs HYUNDAI SANTA FÉ 2.2 CRDi 4x4 155 CV BOSCH (445110253),445110253,Accueil,135,135,6,0,,D4EB,https://www.autonorma.fr/p/24207-injecteur-common-rail-bosch-cri-0445110253
24644,https://diesel-injecteurs.com/9817/injecteurs-hyundai-grandeur-22-crdi-150-cv-bosch-445110253.jpg,Injecteurs HYUNDAI GRANDEUR 2.2 CRDi 150 CV BOSCH (445110253),445110253,Accueil,135,135,10,0,,D4EB,https://www.autonorma.fr/p/24207-injecteur-common-rail-bosch-cri-0445110253
24643,https://diesel-injecteurs.com/9816/injecteurs-hyundai-grandeur-22-crdi-155-cv-bosch-445110253.jpg,Injecteurs HYUNDAI GRANDEUR 2.2 CRDi 155 CV BOSCH (445110253),445110253,Accueil,135,135,10,0,,D4EB,https://www.autonorma.fr/p/24207-injecteur-common-rail-bosch-cri-0445110253
24642,https://diesel-injecteurs.com/19087/injecteurs-peugeot-607-27-hdi-24v-204-cv-siemens-vdo-a2c59511316.jpg,Injecteurs PEUGEOT 607 2.7 HDi 24V 204 CV SIEMENS/VDO (A2C59511316),A2C59511316,Injecteurs PEUGEOT 607,230,230,11,0,,"AJD,DT17ED4,DT17TED4,UHZ (DT17),UHZ (DT17BTED4)",https://www.autonorma.fr/p/36055-injecteur-common-rail-siemens-vdo-cri-a2c59511316-neuf
24641,https://diesel-injecteurs.com/19086/injecteurs-peugeot-407-27-hdi-204-cv-siemens-vdo-a2c59511316.jpg,Injecteurs PEUGEOT 407 2.7 HDi 204 CV SIEMENS/VDO (A2C59511316),A2C59511316,Injecteurs PEUGEOT 407,230,230,9,0,,"AJD,DT17ED4,DT17TED4,UHZ (DT17),UHZ (DT17BTED4)",https://www.autonorma.fr/p/36055-injecteur-common-rail-siemens-vdo-cri-a2c59511316-neuf
24640,https://diesel-injecteurs.com/19085/injecteurs-jaguar-xf-27-d-207-cv-siemens-vdo-a2c59511316.jpg,Injecteurs JAGUAR XF 2.7 D 207 CV SIEMENS/VDO (A2C59511316),A2C59511316,Injecteurs JAGUAR XF,230,230,11,0,,"AJD,DT17ED4,DT17TED4,UHZ (DT17),UHZ (DT17BTED4)",https://www.autonorma.fr/p/36055-injecteur-common-rail-siemens-vdo-cri-a2c59511316-neuf
24639,https://diesel-injecteurs.com/19084/injecteurs-citroen-c6-27-hdi-204-cv-siemens-vdo-a2c59511316.jpg,Injecteurs CITROEN C6 2.7 HDi 204 CV SIEMENS/VDO (A2C59511316),A2C59511316,Injecteurs CITROEN C6,230,230,11,0,,"AJD,DT17ED4,DT17TED4,UHZ (DT17),UHZ (DT17BTED4)",https://www.autonorma.fr/p/36055-injecteur-common-rail-siemens-vdo-cri-a2c59511316-neuf
24633,https://diesel-injecteurs.com/11491/injecteurs-land-rover-discovery-iii-27-td-4x4-190-cv-siemens-vdo-5ws40249.jpg,Injecteurs LAND-ROVER DISCOVERY III 2.7 TD 4x4 190 CV SIEMENS/VDO (5WS40249),5WS40249,Injecteurs LAND-ROVER DISCOVERY 3,279,279,11,0,,276DT,https://www.autonorma.fr/p/25093-injecteur-common-rail-siemens-vdo-cri-5ws40249
24624,https://diesel-injecteurs.com/11414/injecteurs-jaguar-xj-d-27-207-cv-siemens-vdo-5ws40057.jpg,Injecteurs JAGUAR XJ D 2.7 207 CV SIEMENS/VDO (5WS40057),5WS40057,Injecteurs JAGUAR XJ,154,154,11,0,,AJD,https://www.autonorma.fr/p/24410-injecteur-common-rail-siemens-vdo-cri-5ws40057
24623,https://diesel-injecteurs.com/11413/injecteurs-jaguar-xf-27-d-207-cv-siemens-vdo-5ws40057.jpg,Injecteurs JAGUAR XF 2.7 D 207 CV SIEMENS/VDO (5WS40057),5WS40057,Injecteurs JAGUAR XF,154,154,11,0,,AJD,https://www.autonorma.fr/p/24410-injecteur-common-rail-siemens-vdo-cri-5ws40057
24622,https://diesel-injecteurs.com/17359/injecteurs-ford-transit-18-tdci-90-cv-siemens-vdo-5ws40250.jpg,Injecteurs FORD TRANSIT 1.8 TDCi 90 CV SIEMENS/VDO (5WS40250),5WS40250,Injecteurs FORD TRANSIT,195,195,11,0,,"BHPA,HCPA,HCPB,P7PA,P7PB,P9PA,P9PB,P9PC,P9PD,R2PA,R3PA,RWPE,RWPF",https://www.autonorma.fr/p/24234-injecteur-common-rail-siemens-vdo-cri-5ws40250
24621,https://diesel-injecteurs.com/17358/injecteurs-ford-transit-18-di-75-cv-siemens-vdo-5ws40250.jpg,Injecteurs FORD TRANSIT 1.8 Di 75 CV SIEMENS/VDO (5WS40250),5WS40250,Injecteurs FORD TRANSIT,195,195,11,0,,"BHPA,HCPA,HCPB,P7PA,P7PB,P9PA,P9PB,P9PC,P9PD,R2PA,R3PA,RWPE,RWPF",https://www.autonorma.fr/p/24234-injecteur-common-rail-siemens-vdo-cri-5ws40250
24618,https://diesel-injecteurs.com/10851/injecteurs-kia-sportage-17-crdi-141-cv-bosch-445110588.jpg,Injecteurs KIA SPORTAGE 1.7 CRDi 141 CV BOSCH (445110588),445110588,Injecteurs KIA SPORTAGE,135,135,10,0,,"D4FB,D4FB-5P,D4FD",https://www.autonorma.fr/p/36820-injecteur-common-rail-bosch-cri-0445110588-neuf
24617,https://diesel-injecteurs.com/10849/injecteurs-kia-sportage-17-crdi-116-cv-bosch-445110588.jpg,Injecteurs KIA SPORTAGE 1.7 CRDi 116 CV BOSCH (445110588),445110588,Injecteurs KIA SPORTAGE,135,135,10,0,,"D4FB,D4FB-5P,D4FD",https://www.autonorma.fr/p/36820-injecteur-common-rail-bosch-cri-0445110588-neuf
24616,https://diesel-injecteurs.com/10847/injecteurs-kia-optima-17-crdi-141-cv-bosch-445110588.jpg,Injecteurs KIA OPTIMA 1.7 CRDi 141 CV BOSCH (445110588),445110588,Injecteurs KIA OPTIMA,135,135,10,0,,"D4FB,D4FB-5P,D4FD",https://www.autonorma.fr/p/36820-injecteur-common-rail-bosch-cri-0445110588-neuf
24615,https://diesel-injecteurs.com/10845/injecteurs-kia-carens-iv-17-crdi-116-cv-bosch-445110588.jpg,Injecteurs KIA CARENS IV 1.7 CRDi 116 CV BOSCH (445110588),445110588,Injecteurs KIA CARENS 4,135,135,10,0,,"D4FB,D4FB-5P,D4FD",https://www.autonorma.fr/p/36820-injecteur-common-rail-bosch-cri-0445110588-neuf
24614,https://diesel-injecteurs.com/10843/injecteurs-kia-carens-iv-17-crdi-136-cv-bosch-445110588.jpg,Injecteurs KIA CARENS IV 1.7 CRDi 136 CV BOSCH (445110588),445110588,Injecteurs KIA CARENS 4,135,135,10,0,,"D4FB,D4FB-5P,D4FD",https://www.autonorma.fr/p/36820-injecteur-common-rail-bosch-cri-0445110588-neuf
24613,https://diesel-injecteurs.com/10841/injecteurs-hyundai-tucson-17-crdi-116-cv-bosch-445110588.jpg,Injecteurs HYUNDAI TUCSON 1.7 CRDi 116 CV BOSCH (445110588),445110588,Injecteurs HYUNDAI TUCSON,135,135,10,0,,"D4FB,D4FB-5P,D4FD",https://www.autonorma.fr/p/36820-injecteur-common-rail-bosch-cri-0445110588-neuf
24612,https://diesel-injecteurs.com/10839/injecteurs-hyundai-tucson-17-crdi-141-cv-bosch-445110588.jpg,Injecteurs HYUNDAI TUCSON 1.7 CRDi 141 CV BOSCH (445110588),445110588,Injecteurs HYUNDAI TUCSON,135,135,10,0,,"D4FB,D4FB-5P,D4FD",https://www.autonorma.fr/p/36820-injecteur-common-rail-bosch-cri-0445110588-neuf
24611,https://diesel-injecteurs.com/10837/injecteurs-hyundai-i30-16-cdi-110-cv-bosch-445110588.jpg,Injecteurs HYUNDAI i30 1.6 CDI 110 CV BOSCH (445110588),445110588,Injecteurs HYUNDAI I30,135,135,10,0,,"D4FB,D4FB-5P,D4FD",https://www.autonorma.fr/p/36820-injecteur-common-rail-bosch-cri-0445110588-neuf
24610,https://diesel-injecteurs.com/10835/injecteurs-hyundai-i30-16-cdi-95-cv-bosch-445110588.jpg,Injecteurs HYUNDAI i30 1.6 CDI 95 CV BOSCH (445110588),445110588,Injecteurs HYUNDAI I30,135,135,10,0,,"D4FB,D4FB-5P,D4FD",https://www.autonorma.fr/p/36820-injecteur-common-rail-bosch-cri-0445110588-neuf
24609,https://diesel-injecteurs.com/10833/injecteurs-hyundai-i30-16-cdi-136-cv-bosch-445110588.jpg,Injecteurs HYUNDAI i30 1.6 CDi 136 CV BOSCH (445110588),445110588,Injecteurs HYUNDAI I30,135,135,10,0,,"D4FB,D4FB-5P,D4FD",https://www.autonorma.fr/p/36820-injecteur-common-rail-bosch-cri-0445110588-neuf
24608,https://diesel-injecteurs.com/10831/injecteurs-hyundai-i30-16-crdi-110-cv-bosch-445110588.jpg,Injecteurs HYUNDAI i30 1.6 CRDi 110 CV BOSCH (445110588),445110588,Injecteurs HYUNDAI I30,135,135,10,0,,"D4FB,D4FB-5P,D4FD",https://www.autonorma.fr/p/36820-injecteur-common-rail-bosch-cri-0445110588-neuf
24607,https://diesel-injecteurs.com/10829/injecteurs-hyundai-i30-16-crdi-128-cv-bosch-445110588.jpg,Injecteurs HYUNDAI i30 1.6 CRDi 128 CV BOSCH (445110588),445110588,Injecteurs HYUNDAI I30,135,135,10,0,,"D4FB,D4FB-5P,D4FD",https://www.autonorma.fr/p/36820-injecteur-common-rail-bosch-cri-0445110588-neuf
24606,https://diesel-injecteurs.com/10827/injecteurs-hyundai-i30-16-crdi-136-cv-bosch-445110588.jpg,Injecteurs HYUNDAI i30 1.6 CRDi 136 CV BOSCH (445110588),445110588,Injecteurs HYUNDAI I30,135,135,10,0,,"D4FB,D4FB-5P,D4FD",https://www.autonorma.fr/p/36820-injecteur-common-rail-bosch-cri-0445110588-neuf
24605,https://diesel-injecteurs.com/19093/injecteurs-volkswagen-crafter-20-tdi-102-cv-delphi-28475604.jpg,Injecteurs VOLKSWAGEN CRAFTER 2.0 TDI 102 CV DELPHI (28475604),28475604,Accueil,215,215,10,0,,"CAAA,CAAB,CXFA,CXGA,CXGB,CXGC,CXHA,CXHB,DASA,DASB,DAUA,DAUB,DAVA",https://www.autonorma.fr/p/36093-injecteur-common-rail-delphi-cri-28475604-neuf
24604,https://diesel-injecteurs.com/19092/injecteurs-volkswagen-crafter-20-tdi-140-cv-delphi-28475604.jpg,Injecteurs VOLKSWAGEN CRAFTER 2.0 TDI 140 CV DELPHI 04L130277BB (28475604),28475604,Accueil,215,215,6,0,,"CAAA,CAAB,CXFA,CXGA,CXGB,CXGC,CXHA,CXHB,DASA,DASB,DAUA,DAUB,DAVA",https://www.autonorma.fr/p/36093-injecteur-common-rail-delphi-cri-28475604-neuf
24583,https://diesel-injecteurs.com/8464/injecteurs-bmw-x5-30-d-235-cv-bosch-445115070.jpg,Injecteurs BMW X5 3.0 d 235 CV BOSCH (445115070),445115070,Accueil,155,155,10,0,,M57 D30 (306D3),https://www.autonorma.fr/p/36054-injecteur-common-rail-bosch-piezo-0445115070-neuf
24582,https://diesel-injecteurs.com/10953/injecteurs-bmw-x3-30-d-218-cv-bosch-445115070.jpg,Injecteurs BMW X3 3.0 d 218 CV BOSCH (445115070),445115070,Injecteurs BMW X3,155,155,10,0,,M57 D30 (306D3),https://www.autonorma.fr/p/36054-injecteur-common-rail-bosch-piezo-0445115070-neuf
24581,https://diesel-injecteurs.com/10952/injecteurs-bmw-serie-7-730-ld-231-cv-bosch-445115070.jpg,Injecteurs BMW Série 7 730 Ld 231 CV BOSCH (445115070),445115070,Injecteurs BMW SéRIE 7,155,155,10,0,,M57 D30 (306D3),https://www.autonorma.fr/p/36054-injecteur-common-rail-bosch-piezo-0445115070-neuf
24580,https://diesel-injecteurs.com/10951/injecteurs-bmw-serie-5-530-xd-231-cv-bosch-445115070.jpg,Injecteurs BMW Série 5 530 xd 231 CV BOSCH (445115070),445115070,Injecteurs BMW SéRIE 5,155,155,10,0,,M57 D30 (306D3),https://www.autonorma.fr/p/36054-injecteur-common-rail-bosch-piezo-0445115070-neuf
24579,https://diesel-injecteurs.com/10950/injecteurs-bmw-serie-5-530-d-231-cv-bosch-445115070.jpg,Injecteurs BMW Série 5 530 d 231 CV BOSCH (445115070),445115070,Injecteurs BMW SéRIE 5,155,155,10,0,,M57 D30 (306D3),https://www.autonorma.fr/p/36054-injecteur-common-rail-bosch-piezo-0445115070-neuf
24578,https://diesel-injecteurs.com/10949/injecteurs-bmw-serie-3-330-xd-231-cv-bosch-445115070.jpg,Injecteurs BMW Série 3 330 xd 231 CV BOSCH (445115070),445115070,Injecteurs BMW SéRIE 3,155,155,10,0,,M57 D30 (306D3),https://www.autonorma.fr/p/36054-injecteur-common-rail-bosch-piezo-0445115070-neuf
24577,https://diesel-injecteurs.com/10948/injecteurs-bmw-serie-3-330-d-231-cv-bosch-445115070.jpg,Injecteurs BMW Série 3 330 d 231 CV BOSCH (445115070),445115070,Injecteurs BMW SéRIE 3,155,155,10,0,,M57 D30 (306D3),https://www.autonorma.fr/p/36054-injecteur-common-rail-bosch-piezo-0445115070-neuf
